id,type,x_m,y_m,z_m,radius_m,conductivity_W_mK,temperature_K,g_hot_W_K,g_cold_W_K,hot_link,cold_link
68,1,0.0122815,0.00271734,0.0141222,0.00075,1.0,300.1137055086385,0.0,0.0,none,none
69,1,0.0135943,0.00696544,0.0146199,0.00075,1.0,300.06079476897906,0.0,0.0,none,none
70,1,0.00643395,0.0101107,0.00150461,0.00075,1.0,300.88645409909225,0.0,0.0,none,none
71,1,0.00940344,0.0130956,0.0124166,0.00075,1.0,300.1844157256427,0.0,0.0,none,none
72,1,0.00988807,0.000111227,0.0113742,0.00075,1.0,300.2530622119799,0.0,0.0,none,none
73,1,0.000140901,0.00620329,0.00511977,0.00075,1.0,300.6527046132512,0.0,0.0,none,none
74,1,0.00302956,0.00824819,0.00418697,0.00075,10.0,300.67459547830293,0.0,0.0,none,none
75,1,0.000465028,0.0150056,0.0106486,0.00075,1.0,300.280295376354,0.0,0.0,none,none
76,1,0.00180533,0.00139059,0.00245823,0.00075,1.0,nan,0.0,0.0,none,none
77,1,0.0148524,0.012653,0.00609264,0.00075,1.0,300.56454605043587,0.0,0.0,none,none
78,1,0.00876513,0.00960276,0.0146131,0.00075,1.0,nan,0.0,0.0,none,none
