atom_id_i,atom_id_j,high_endpoint_count,conductance_W_K,signed_heat_rate_i_to_j_W,absolute_heat_rate_W,vertical_alignment
69,347,0,0.00015441510936973322,1.1326648817097924e-05,1.1326648817097924e-05,0.5704205439962899
69,422,0,0.0001866530460199588,7.977782741284307e-06,7.977782741284307e-06,0.3928490499357026
70,189,0,0.00015606823321307703,1.1271246999722375e-05,1.1271246999722375e-05,0.731085888475581
70,227,1,0.0004548895007353976,-6.314900610414242e-06,6.314900610414242e-06,0.034982478394976126
70,384,0,0.00021868291561034803,-1.1225064178653636e-05,1.1225064178653636e-05,0.07176448733217793
70,445,0,0.00019463638757282164,1.0473180447179735e-05,1.0473180447179735e-05,0.28408453749059653
70,489,0,3.553947763839113e-05,-4.204462657760928e-06,4.204462657760928e-06,0.9042983232427917
71,121,0,7.54763868796878e-05,3.8741328235492924e-07,3.8741328235492924e-07,0.35729673305124937
71,301,0,6.69740597208958e-05,3.5722003960780533e-06,3.5722003960780533e-06,0.34361505843128853
71,322,0,7.218756411165434e-05,-6.971782129137385e-07,6.971782129137385e-07,0.2359537060361774
71,393,0,6.66584359201543e-05,-3.262435465508437e-06,3.262435465508437e-06,0.46040191974818845
72,146,0,0.0001423940346158021,-1.0345406900014784e-05,1.0345406900014784e-05,0.3608409587180409
72,201,0,0.0001792255109880567,-9.789979271608986e-07,9.789979271608986e-07,0.035998943218049285
72,297,0,0.00019125555117219053,1.1324404827163882e-05,1.1324404827163882e-05,0.552188236224095
73,250,0,0.00013543010206382473,1.440201083131331e-05,1.440201083131331e-05,0.7597336351178309
73,288,0,0.00013596323722045645,3.944235861184015e-06,3.944235861184015e-06,0.23973176631855544
73,478,0,0.0001523181443379749,-7.994256595470647e-06,7.994256595470647e-06,0.644207550999112
73,480,1,0.00018045769162308606,-1.0351990097024244e-05,1.0351990097024244e-05,0.3205330436031178
74,200,0,0.00010187155258010083,-3.764917119710997e-06,3.764917119710997e-06,0.19453870561204473
74,281,1,0.00021734786291459113,-1.0549876188749979e-05,1.0549876188749979e-05,0.24992363536780873
74,401,0,0.00022512615522047905,-8.402016914162612e-07,8.402016914162612e-07,0.1144153597335098
74,468,0,0.0002211176970225751,1.5154994999884635e-05,1.5154994999884635e-05,0.6602328405318683
75,238,0,0.00014096028236353005,6.4258821727448984e-06,6.4258821727448984e-06,0.7249196309898179
75,248,1,0.00027721234373380535,1.8443815692583646e-06,1.8443815692583646e-06,0.07229800722964651
76,102,0,0.00017075902129551687,-2.245569871731296e-06,2.245569871731296e-06,0.06735284239461846
76,187,0,0.0001631827253728512,-3.612865484912583e-06,3.612865484912583e-06,0.09406075125146034
