atom_id_i,atom_id_j,high_endpoint_count,conductance_W_K,signed_heat_rate_i_to_j_W,absolute_heat_rate_W,vertical_alignment
53,180,0,0.0002449313074049336,1.4007887621332587e-05,1.4007887621332587e-05,0.20722721441877878
53,376,0,0.0002481657822701559,-1.7104641907163594e-05,1.7104641907163594e-05,0.8717245227055672
54,85,0,0.00019858225493988194,1.8732296670886153e-05,1.8732296670886153e-05,0.7897707368721228
54,109,0,0.00015077678903450677,9.848222104510407e-06,9.848222104510407e-06,0.4430017714056034
55,197,0,0.00016305505494495842,-1.2902981785773725e-05,1.2902981785773725e-05,0.6079632818373175
55,216,0,0.0002089058705506946,1.226500256195828e-05,1.226500256195828e-05,0.7669417712194372
55,264,0,0.0002474773763506706,1.0125281324623796e-06,1.0125281324623796e-06,0.15098050721980816
55,339,1,0.0002946254991981517,2.5208293817452e-05,2.5208293817452e-05,0.764568317570489
55,348,0,0.0002053252759786299,-1.8221505287290176e-05,1.8221505287290176e-05,0.4651162117357693
55,483,0,0.00018440061659454494,-7.361337438697632e-06,7.361337438697632e-06,0.2222044655632531
56,148,0,0.0002327090949164258,6.199954343820702e-06,6.199954343820702e-06,0.3954948732593614
56,215,0,0.00017906627129215763,-1.564749017581891e-06,1.564749017581891e-06,0.16047149038830505
56,244,0,4.332677794369691e-05,4.367537245793808e-10,4.367537245793808e-10,0.18229455919749868
56,256,0,9.911202691216585e-05,9.656160023186772e-07,9.656160023186772e-07,0.14753405512193346
56,356,1,0.00047428076892042645,4.6920393278935566e-05,4.6920393278935566e-05,0.738864452703019
57,168,0,0.00021398994082143398,1.3936456325616308e-05,1.3936456325616308e-05,0.7326403632870306
57,265,0,0.00017963588638215865,-2.090917597453321e-06,2.090917597453321e-06,0.03803056611877339
57,326,0,0.0002072107835851885,-1.5755401987894873e-05,1.5755401987894873e-05,0.8542229045928883
58,178,1,0.00040062381698247897,5.894583189212027e-05,5.894583189212027e-05,0.9811731673104724
58,186,1,0.00038928444629242836,1.3773899914233584e-05,1.3773899914233584e-05,0.11314418059307511
58,350,1,0.00043515385689948667,-1.945985886744743e-05,1.945985886744743e-05,0.621092961213206
58,385,2,0.0013309334369515614,-6.076431204253612e-05,6.076431204253612e-05,0.722609780731302
